id,norma,norma_completa,categoria,concepte,article,naturalesa,quantia,descompte,punts,proposta_retirada,pagina,font,estat,verificacio
sct-09-0-8,RGC,Reglament general de circulació,CÀRREGA DE VEHICLES I TRANSPORT DE MERCADERIES O COSES,"Circular amb un vehicle d’amplada inferior a 1 metre la càrrega del qual sobresurt dels límits reglamentaris La càrrega no pot sobresortir lateralment més de 0,50 metres a cada costat de l’eix longitudinal del vehicle, ni pot sortir per davant, ni més de 0,25 metres per darrere",15.4,L,80,40,0,,9,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-09-0-9,RGC,Reglament general de circulació,CÀRREGA DE VEHICLES I TRANSPORT DE MERCADERIES O COSES,No protegir la càrrega que sobresurt per evitar danys o perills als altres usuaris,15.5,L,80,40,0,,9,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-09-0-10,RGC,Reglament general de circulació,CÀRREGA DE VEHICLES I TRANSPORT DE MERCADERIES O COSES,"No senyalitzar reglamentàriament la càrrega que sobresurt (indicar el defecte en la senyalització o la manca de la mateixa) La càrrega que sobresurt per darrere s’ha de senyalitzar amb el senyal V-20, que s’ha de col·locar a l’extrem posterior de la càrrega de manera que quedi constantment perpendicular a l’eix del vehicle. Quan la càrrega sobresurti longitudinalment per tota l’amplada de la part posterior del vehicle, s’han de col·locar transversalment dos panells de senyalització, cadascun en un extrem de la càrrega o de l’amplada del material que sobresurti. Ambdós panells s’han de col·locar de manera que formin una geometria de V invertida. Quan el vehicle circula entre el vespre i l’alba o amb condicions meteorològiques ambientals que disminueixen sensiblement la visibilitat, la càrrega ha d’anar senyalitzada, a més, amb un llum vermell. Quan la càrrega sobresurt per davant, la senyalització ha de fer-se amb un llum blanc.",15.6,L,80,40,0,,9,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-09-0-11,RGC,Reglament general de circulació,CÀRREGA DE VEHICLES I TRANSPORT DE MERCADERIES O COSES,"No senyalitzar reglamentàriament, entre el vespre i l’alba, o amb condicions meteorològiques o ambientals que disminueixen sensiblement la visibilitat, la càrrega que sobresurt lateralment del gàlib del vehicle de manera que el seu extrem lateral es troba a més de 0,40 metres del costat exterior de l’enllumenat de posició davanter o posterior La càrrega ha d’estar senyalitzada, en cadascuna de les seves extremitats laterals, cap endavant, amb un llum blanc i un dispositiu reflectant de color blanc, i cap enrere, amb un llum vermell i un dispositiu reflectant de color vermell",15.7,L,80,40,0,,9,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-09-0-13,RGC,Reglament general de circulació,CÀRREGA DE VEHICLES I TRANSPORT DE MERCADERIES O COSES,"Realitzar dins la via operacions de càrrega i descàrrega: 1) sense respectar les disposicions sobre la parada i l'estacionament i les disposicions de les autoritats municipals sobre hores i llocs adequats (indicar incompliment) 2) ocasionant perill o pertorbacions greus al trànsit d’altres usuaris (indicar perill o pertorbació) 3) sense fer-ho, essent possible, pel costat del vehicle més proper al costat de la calçada 4) sense mitjans suficients per aconseguir la màxima celeritat 5) de manera que es produeixen sorolls o molèsties innecessaris o es diposita la mercaderia a la calçada, al voral o a la zona de vianants Les operacions de càrrega i descàrrega han de realitzar-se fora de la via. Excepcionalment, quan sigui inexcusable efectuar les operacions a la via, s’han de realitzar sense ocasionar perill o pertorbacions greus al trànsit d’altres usuaris",16,L,80,40,0,,9,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-10-0-1,RGC,Reglament general de circulació,CÀRREGA DE VEHICLES I TRANSPORT DE MERCADERIES O COSES,Conduir sense la precaució necessària davant la proximitat d'altres usuaris de la via,17.1,L,80,40,0,,10,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-10-0-2,RGC,Reglament general de circulació,CÀRREGA DE VEHICLES I TRANSPORT DE MERCADERIES O COSES,"Conduir sense especial precaució davant la proximitat de nens, persones de la tercera edat, invidents o amb disminució",17.1,L,80,40,0,,10,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-10-0-3,RGC,Reglament general de circulació,CÀRREGA DE VEHICLES I TRANSPORT DE MERCADERIES O COSES,"Menar cavalleria, ramats i vehicles de tracció animal corrent per la via a la vora d'altres de la mateixa espècie o de persones que van a peu, així com abandonar-ne la conducció, deixant-los marxar lliurement, o detenir-se en el camí",17.2,L,80,40,0,,10,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-10-0-5,RGC,Reglament general de circulació,CÀRREGA DE VEHICLES I TRANSPORT DE MERCADERIES O COSES,Conduir un vehicle sense mantenir la pròpia llibertat de moviments o el camp necessari de visió o l’atenció permanent a la conducció (indicar la causa),18.1,L,80,40,0,,10,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-10-0-6,RGC,Reglament general de circulació,CÀRREGA DE VEHICLES I TRANSPORT DE MERCADERIES O COSES,"Circular amb un vehicle utilitzant pantalles visuals incompatibles amb l’atenció permanent a la conducció (especificar tipus d’aparell) Es considera incompatible amb l’obligatòria atenció permanent a la conducció l’ús pel conductor, amb el vehicle en moviment, de dispositius tals com pantalles amb accés a Internet, monitors de televisió i reproductors de vídeo o DVD. S’exceptuen d’aquest supòsit l’ús de monitors que, tot i estar a la vista del conductor, la seva utilització sigui necessària per a la visió d’accés o baixada de vianants o per a la visió en vehicles amb càmera de maniobres posteriors, així com el dispositiu GPS",18.1,G,200,100,3,,10,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-10-0-7,RGC,Reglament general de circulació,CÀRREGA DE VEHICLES I TRANSPORT DE MERCADERIES O COSES,"Conduir un vehicle sense mantenir la posició adequada o sense fer-la mantenir als passatgers, o col·locant els objectes o els animals transportats de manera que interfereixen la conducció",18.1,L,80,40,0,,10,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-10-0-8,RGC,Reglament general de circulació,CÀRREGA DE VEHICLES I TRANSPORT DE MERCADERIES O COSES,Conduir utilitzant cascos o auriculars connectats a aparells receptors o reproductors de so S’exceptuen d’aquesta prohibició els corresponents supòsits d’ensenyament de la conducció i la realització de les proves d’aptitud en circuit obert per a l’obtenció del permís de conducció de motocicletes de dues rodes,18.2,G,200,100,3,,10,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-10-0-9,RGC,Reglament general de circulació,CÀRREGA DE VEHICLES I TRANSPORT DE MERCADERIES O COSES,"Conduir una bicicleta/ vehicle de mobilitat personal utilitzant cascos o auriculars connectats a aparells receptors o reproductors de so Atenció: en aquests casos, no comportarà la pèrdua de punts",18.2,G,200,100,0,,10,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-10-0-10,RGC,Reglament general de circulació,CÀRREGA DE VEHICLES I TRANSPORT DE MERCADERIES O COSES,"Conduir utilitzant dispositius de telefonia mòbil, navegadors o qualsevol altre sistema de comunicació que requereix intervenció manual del conductor Es permet la utilització d’aquests mitjans si la comunicació té lloc sense utilitzar les mans ni utilitzar cascos, auriculars o instruments similars",18.2,G,200,100,3,,10,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-10-0-11,RGC,Reglament general de circulació,CÀRREGA DE VEHICLES I TRANSPORT DE MERCADERIES O COSES,"Conduir una bicicleta/vehicle de mobilitat personal utilitzant dispositius de telefonia mòbil, navegadors o qualsevol altre sistema de comunicació que requereix intervenció manual del conductor Atenció: en aquests casos, no comportarà la pèrdua de punts",18.2,G,200,100,0,,10,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-10-0-13,RGC,Reglament general de circulació,CÀRREGA DE VEHICLES I TRANSPORT DE MERCADERIES O COSES,Circular amb un vehicle la superfície de cristall del qual no permet al seu conductor la visibilitat diàfana sobre tota la via per la col·locació de làmines o adhesius,19.1,G,200,100,0,,10,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-10-0-14,RGC,Reglament general de circulació,CÀRREGA DE VEHICLES I TRANSPORT DE MERCADERIES O COSES,Circular amb un vehicle proveït de làmines adhesives o cortinetes contra el sol en les finestres posteriors sense dur els dos miralls retrovisors exteriors reglamentaris Cal tenir en compte que la utilització de làmines adhesives en els vehicles és permesa en les condicions establertes en la reglamentació de vehicles,19.1,G,200,100,0,,10,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-10-0-15,RGC,Reglament general de circulació,CÀRREGA DE VEHICLES I TRANSPORT DE MERCADERIES O COSES,Col·locar en un vehicle vidres tintats o acolorits no homologats,19.2,G,200,100,0,,10,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-10-0-18,RGC,Reglament general de circulació,NORMES SOBRE BEGUDES ALCOHÒLIQUES,"Conduir un vehicle amb una taxa d'alcohol a la sang superior a 0,5 grams per litre, o d'alcohol en aire espirat superior a 0,25 mil·ligrams per litre Atenció: S’hi inclouen els conductors de bicicletes i vehicles de mobilitat personal que no tindran pèrdua de punts",20,MG,Veure barem,—,0,,10,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-10-0-19,RGC,Reglament general de circulació,NORMES SOBRE BEGUDES ALCOHÒLIQUES,"Conduir amb una taxa d’alcohol a la sang superior a 0,3 grams per litre, o d’alcohol en aire espirat superior a 0,15 mil·ligrams per litre, els següents vehicles - vehicles destinats al transport de mercaderies amb MMA superior a 3.500 kg - vehicles destinats al transport de viatgers de més de 9 places - vehicles de servei públic - vehicles destinats al transport escolar o de menors - vehicles destinats al transport de mercaderies perilloses - vehicles destinats al servei d’urgència - vehicles destinats a transports especials - amb una llicència o permís de conducció d’antiguitat inferior als dos anys",20,MG,Veure barem,—,0,,10,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-11-0-1,RGC,Reglament general de circulació,NORMES SOBRE BEGUDES ALCOHÒLIQUES,"Conduir el vehicle ressenyat amb una llicència o un permís de conducció amb una taxa d'alcohol a la sang superior a 0,5 grams per litre, o d'alcohol en aire espirat superior a 0,25 mil·ligrams per litre. - sobrepassant 1 gr/l o els 0,50 mg/l - reincident art. 80.2.a) TRLSV",20,MG,Veure barem,—,0,,11,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-11-0-2,RGC,Reglament general de circulació,NORMES SOBRE BEGUDES ALCOHÒLIQUES,"Conduir el vehicle ressenyat amb una llicència o un permís de conducció amb una taxa d'alcohol a la sang superior a 0,3 grams per litre, o d'alcohol en aire espirat superior a 0,15 mil·ligrams per litre. - sobrepassant els 0,60 gr/l o els 0,30 mg/l - reincident art.80.2.a) TRLSV",20,MG,Veure barem,—,0,,11,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-11-0-4,RGC,Reglament general de circulació,NORMES SOBRE BEGUDES ALCOHÒLIQUES,"No sotmetre’s, a les proves de detecció alcohòlica. - el conductor d’un vehicle o l’usuari de la via implicat en un accident de circulació - el conductor d’un vehicle amb símptomes d’estar sota la influència de begudes alcohòliques - el conductor d’un vehicle denunciat per cometre alguna infracció al Reglament general de circulació - el conductor d’un vehicle requerit a fer-ho per l’autoritat o els seus agents en un control preventiu Només es detrauran punts quan l’infractor sigui el conductor d’un vehicle que per a la seva conducció sigui obligatori obtenir prèviament el corresponent permís o llicència de conduir. Per tant, les sancions a bicicletes i vehicles de mobilitat personal no comportaran pèrdua de punts.",21,MG,1.000,500,6,,11,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-11-0-6,RGC,Reglament general de circulació,NORMES SOBRE BEGUDES ALCOHÒLIQUES,"No procedir, el personal sanitari, a l'obtenció de mostres per a la detecció d'alcohol",26.1,L,80,40,0,,11,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
sct-11-0-7,RGC,Reglament general de circulació,NORMES SOBRE BEGUDES ALCOHÒLIQUES,"No remetre al laboratori corresponent, el personal sanitari, les mostres obtingudes per a la detecció d'alcohol",26.1,L,80,40,0,,11,"Catàleg d’infraccions SCT, 20 de maig de 2026",assignació normativa revisada per pàgina i taula,estructural
